Bin Number, Bin Center Wavelength (microns), FWHM (microns)
324 4.636640 0.016785
325 4.653410 0.016785
326 4.670210 0.016790
327 4.686990 0.016790
328 4.703790 0.016805
329 4.720600 0.016810
330 4.737410 0.016815
331 4.754230 0.016825
332 4.771060 0.016830
333 4.787890 0.016830
334 4.804720 0.016835
335 4.821560 0.016850
336 4.838420 0.016860
337 4.855280 0.016860
338 4.872140 0.016875
339 4.889030 0.016890
340 4.905920 0.016890
341 4.922810 0.016895
342 4.939710 0.016910
343 4.956630 0.016915
344 4.973540 0.016910
345 4.990450 0.016915
346 5.007370 0.016930
347 5.024310 0.016930
348 5.041230 0.016925
349 5.058160 0.016930
350 5.075090 0.016920
351 5.092000 0.016765
352 5.108620 0.016620
