"GO_0019","G8/JUPITER/C0394509245R.LBL                  ","J/IMG/GO/SSI/C0394509245","JUPITER"
"GO_0019","G8/JUPITER/C0394509268R.LBL                  ","J/IMG/GO/SSI/C0394509268","JUPITER"
"GO_0019","G8/JUPITER/C0394509300R.LBL                  ","J/IMG/GO/SSI/C0394509300","JUPITER"
"GO_0019","G8/JUPITER/C0394509322R.LBL                  ","J/IMG/GO/SSI/C0394509322","JUPITER"
"GO_0019","G8/JUPITER/C0394509345R.LBL                  ","J/IMG/GO/SSI/C0394509345","JUPITER"
"GO_0019","G8/JUPITER/C0394509368R.LBL                  ","J/IMG/GO/SSI/C0394509368","JUPITER"
"GO_0019","G8/JUPITER/C0394509400R.LBL                  ","J/IMG/GO/SSI/C0394509400","JUPITER"
"GO_0019","G8/JUPITER/C0394509422R.LBL                  ","J/IMG/GO/SSI/C0394509422","JUPITER"
"GO_0019","G8/JUPITER/C0394509445R.LBL                  ","J/IMG/GO/SSI/C0394509445","JUPITER"
"GO_0019","G8/JUPITER/C0394509468R.LBL                  ","J/IMG/GO/SSI/C0394509468","JUPITER"
"GO_0019","G8/JUPITER/C0394509500R.LBL                  ","J/IMG/GO/SSI/C0394509500","JUPITER"
"GO_0019","G8/JUPITER/C0394509522R.LBL                  ","J/IMG/GO/SSI/C0394509522","JUPITER"
"GO_0019","G8/JUPITER/C0394509545R.LBL                  ","J/IMG/GO/SSI/C0394509545","JUPITER"
"GO_0019","G8/JUPITER/C0394509568R.LBL                  ","J/IMG/GO/SSI/C0394509568","JUPITER"
"GO_0019","G8/JUPITER/C0394509600R.LBL                  ","J/IMG/GO/SSI/C0394509600","JUPITER"
"GO_0019","G8/JUPITER/C0394509622R.LBL                  ","J/IMG/GO/SSI/C0394509622","JUPITER"
"GO_0019","G8/JUPITER/C0394509645R.LBL                  ","J/IMG/GO/SSI/C0394509645","JUPITER"
"GO_0019","G8/JUPITER/C0394509668R.LBL                  ","J/IMG/GO/SSI/C0394509668","JUPITER"
"GO_0019","G8/JUPITER/C0394509700R.LBL                  ","J/IMG/GO/SSI/C0394509700","JUPITER"
"GO_0019","G8/JUPITER/C0394509722R.LBL                  ","J/IMG/GO/SSI/C0394509722","JUPITER"
"GO_0019","G8/JUPITER/C0394509745R.LBL                  ","J/IMG/GO/SSI/C0394509745","JUPITER"
"GO_0019","G8/JUPITER/C0394509768R.LBL                  ","J/IMG/GO/SSI/C0394509768","JUPITER"
"GO_0019","G8/JUPITER/C0394509800R.LBL                  ","J/IMG/GO/SSI/C0394509800","JUPITER"
"GO_0019","G8/JUPITER/C0394509822R.LBL                  ","J/IMG/GO/SSI/C0394509822","JUPITER"
"GO_0019","G8/JUPITER/C0394509845R.LBL                  ","J/IMG/GO/SSI/C0394509845","JUPITER"
"GO_0019","G8/JUPITER/C0394509868R.LBL                  ","J/IMG/GO/SSI/C0394509868","JUPITER"
"GO_0019","G8/JUPITER/C0394509900R.LBL                  ","J/IMG/GO/SSI/C0394509900","JUPITER"
"GO_0019","G8/JUPITER/C0394509922R.LBL                  ","J/IMG/GO/SSI/C0394509922","JUPITER"
"GO_0019","G8/JUPITER/C0394509945R.LBL                  ","J/IMG/GO/SSI/C0394509945","JUPITER"
"GO_0019","G8/JUPITER/C0394509968R.LBL                  ","J/IMG/GO/SSI/C0394509968","JUPITER"
"GO_0019","G8/JUPITER/C0394510000R.LBL                  ","J/IMG/GO/SSI/C0394510000","JUPITER"
"GO_0019","G8/JUPITER/C0394510022R.LBL                  ","J/IMG/GO/SSI/C0394510022","JUPITER"
"GO_0019","G8/JUPITER/C0394510045R.LBL                  ","J/IMG/GO/SSI/C0394510045","JUPITER"
"GO_0019","G8/JUPITER/C0394510068R.LBL                  ","J/IMG/GO/SSI/C0394510068","JUPITER"
"GO_0019","G8/JUPITER/C0394510100R.LBL                  ","J/IMG/GO/SSI/C0394510100","JUPITER"
"GO_0019","G8/JUPITER/C0394514600R.LBL                  ","J/IMG/GO/SSI/C0394514600","JUPITER"
"GO_0019","G8/JUPITER/C0394514622R.LBL                  ","J/IMG/GO/SSI/C0394514622","JUPITER"
"GO_0019","G8/JUPITER/C0394514645R.LBL                  ","J/IMG/GO/SSI/C0394514645","JUPITER"
"GO_0019","G8/JUPITER/C0394514668R.LBL                  ","J/IMG/GO/SSI/C0394514668","JUPITER"
"GO_0019","G8/JUPITER/C0394514700R.LBL                  ","J/IMG/GO/SSI/C0394514700","JUPITER"
"GO_0019","G8/JUPITER/C0394514722R.LBL                  ","J/IMG/GO/SSI/C0394514722","JUPITER"
"GO_0019","G8/JUPITER/C0394514745R.LBL                  ","J/IMG/GO/SSI/C0394514745","JUPITER"
"GO_0019","G8/JUPITER/C0394514768R.LBL                  ","J/IMG/GO/SSI/C0394514768","JUPITER"
"GO_0019","G8/JUPITER/C0394514800R.LBL                  ","J/IMG/GO/SSI/C0394514800","JUPITER"
"GO_0019","G8/JUPITER/C0394514822R.LBL                  ","J/IMG/GO/SSI/C0394514822","JUPITER"
"GO_0019","G8/JUPITER/C0394514845R.LBL                  ","J/IMG/GO/SSI/C0394514845","JUPITER"
"GO_0019","G8/JUPITER/C0394514846R.LBL                  ","J/IMG/GO/SSI/C0394514846","JUPITER"
"GO_0019","G8/JUPITER/C0394514868R.LBL                  ","J/IMG/GO/SSI/C0394514868","JUPITER"
"GO_0019","G8/JUPITER/C0394514900R.LBL                  ","J/IMG/GO/SSI/C0394514900","JUPITER"
"GO_0019","G8/JUPITER/C0394514922R.LBL                  ","J/IMG/GO/SSI/C0394514922","JUPITER"
"GO_0019","G8/JUPITER/C0394514945R.LBL                  ","J/IMG/GO/SSI/C0394514945","JUPITER"
"GO_0019","G8/JUPITER/C0394514968R.LBL                  ","J/IMG/GO/SSI/C0394514968","JUPITER"
"GO_0019","G8/JUPITER/C0394515000R.LBL                  ","J/IMG/GO/SSI/C0394515000","JUPITER"
"GO_0019","G8/JUPITER/C0394515022R.LBL                  ","J/IMG/GO/SSI/C0394515022","JUPITER"
"GO_0019","G8/JUPITER/C0394515045R.LBL                  ","J/IMG/GO/SSI/C0394515045","JUPITER"
