"UVIS_003TI_MIDIRTMAP003_CIRS","TITAN"
"UVIS_003TI_MIRLMBINT002_CIRS","TITAN"
"UVIS_003TI_MONITORNA001_ISS","TITAN"
"UVIS_003TI_NIGHTWAC003_ISS","TITAN"
"UVIS_004DI_ICYLON001_ISS","DIONE"
"UVIS_004DI_ICYLON002_ISS","DIONE"
"UVIS_004DI_ICYLON004_ISS","DIONE"
"UVIS_004DI_ICYLON006_ISS","DIONE"
"UVIS_004EN_ICYLON001_ISS","ENCELADUS"
"UVIS_004EN_ICYLON002_ISS","ENCELADUS"
"UVIS_004EN_ICYLON003_ISS","ENCELADUS"
"UVIS_004EN_ICYLON005_ISS","ENCELADUS"
"UVIS_004EN_ICYLON006_ISS","ENCELADUS"
"UVIS_004EN_ICYLON012_ISS","ENCELADUS"
"UVIS_004EN_ICYMAP001_CIRS","ENCELADUS"
"UVIS_004EN_ICYMAP002_ISS","ENCELADUS"
"UVIS_004EN_ICYMAP003_CIRS","ENCELADUS"
"UVIS_004EN_ICYMAP004_ISS","ENCELADUS"
"UVIS_004EN_ICYMAP005_CIRS","ENCELADUS"
"UVIS_004EN_ICYMAP006_ISS","ENCELADUS"
"UVIS_004EN_ICYMAP007_CIRS","ENCELADUS"
"UVIS_004EN_ICYMAP008_ISS","ENCELADUS"
"UVIS_004EN_ICYMAP009_CIRS","ENCELADUS"
"UVIS_004EN_ICYMAP010_ISS","ENCELADUS"
"UVIS_004EN_ICYMAP011_CIRS","ENCELADUS"
"UVIS_004IA_ICYLON002_ISS","IAPETUS"
"UVIS_004IA_ICYLON003_ISS","IAPETUS"
"UVIS_004IA_ICYLON004_ISS","IAPETUS"
"UVIS_004IA_ICYLON005_ISS","IAPETUS"
"UVIS_004IA_ICYLON006_ISS","IAPETUS"
"UVIS_004IA_ICYLON007_ISS","IAPETUS"
"UVIS_004IA_ICYLON008_ISS","IAPETUS"
"UVIS_004IA_ICYLON009_ISS","IAPETUS"
"UVIS_004MI_ICYLON001_ISS","MIMAS"
"UVIS_004MI_ICYLON002_ISS","MIMAS"
"UVIS_004MI_ICYLON003_ISS","MIMAS"
"UVIS_004MI_ICYLON004_ISS","MIMAS"
"UVIS_004MI_ICYLON005_ISS","MIMAS"
"UVIS_004MI_ICYLON006_ISS","MIMAS"
"UVIS_004MI_ICYLON007_ISS","MIMAS"
"UVIS_004MI_ICYLON008_ISS","MIMAS"
"UVIS_004MI_ICYLON009_ISS","MIMAS"
"UVIS_004MI_ICYLON010_ISS","MIMAS"
"UVIS_004RH_ICYLON001_ISS","RHEA"
"UVIS_004RH_ICYLON002_ISS","RHEA"
"UVIS_004RH_ICYLON003_ISS","RHEA"
"UVIS_004RH_ICYLON004_ISS","RHEA"
"UVIS_004RH_ICYLON005_ISS","RHEA"
"UVIS_004SA_GENERIC001_VIMS","SATURN"
"UVIS_004SA_MOS04APO005_PRIME","SATURN"
"UVIS_004SA_MOS04APO006_PRIME","SATURN"
"UVIS_004SA_MOS04APO007_PRIME","SATURN"
"UVIS_004SA_MOS04APO008_PRIME","SATURN"
"UVIS_004SA_MOS04APO009_PRIME","SATURN"
