# TDB, UTC, DOY, new-SCLK, old-SCLK, difference
120540000 2003-10-27T15:18:55.817540 300 1445960451.587224 1445960451.651444 -0.064220
120560000 2003-10-27T20:52:15.817537 300 1445980451.717633 1445980451.782108 -0.064475
120580000 2003-10-28T02:25:35.817535 301 1446000451.848043 1446000451.912772 -0.064729
120600000 2003-10-28T07:58:55.817532 301 1446020451.978452 1446020452.043436 -0.064984
120620000 2003-10-28T13:32:15.817530 301 1446040452.108861 1446040452.174099 -0.065238
120640000 2003-10-28T19:05:35.817527 301 1446060452.239271 1446060452.304763 -0.065493
120660000 2003-10-29T00:38:55.817525 302 1446080452.369680 1446080452.435427 -0.065747
120680000 2003-10-29T06:12:15.817522 302 1446100452.500089 1446100452.566091 -0.066001
120700000 2003-10-29T11:45:35.817519 302 1446120452.630499 1446120452.696754 -0.066256
120720000 2003-10-29T17:18:55.817517 302 1446140452.760908 1446140452.827418 -0.066510
120740000 2003-10-29T22:52:15.817514 302 1446160452.891317 1446160452.958082 -0.066765
120760000 2003-10-30T04:25:35.817511 303 1446180453.021727 1446180453.088746 -0.067019
120780000 2003-10-30T09:58:55.817508 303 1446200453.152136 1446200453.219409 -0.067273
120800000 2003-10-30T15:32:15.817506 303 1446220453.282545 1446220453.350073 -0.067528
120820000 2003-10-30T21:05:35.817503 303 1446240453.412955 1446240453.480737 -0.067782
120840000 2003-10-31T02:38:55.817500 304 1446260453.543364 1446260453.611401 -0.068037
120860000 2003-10-31T08:12:15.817497 304 1446280453.673773 1446280453.742064 -0.068291
120880000 2003-10-31T13:45:35.817494 304 1446300453.804183 1446300453.872728 -0.068546
120900000 2003-10-31T19:18:55.817492 304 1446320453.934592 1446320454.003392 -0.068800
120920000 2003-11-01T00:52:15.817489 305 1446340454.065001 1446340454.134056 -0.069054
120940000 2003-11-01T06:25:35.817486 305 1446360454.195411 1446360454.264719 -0.069309
120960000 2003-11-01T11:58:55.817483 305 1446380454.325820 1446380454.395383 -0.069563
120980000 2003-11-01T17:32:15.817480 305 1446400454.456229 1446400454.526047 -0.069818
121000000 2003-11-01T23:05:35.817477 305 1446420454.586639 1446420454.656711 -0.070072
121020000 2003-11-02T04:38:55.817474 306 1446440454.717048 1446440454.787374 -0.070326
121040000 2003-11-02T10:12:15.817471 306 1446460454.847457 1446460454.918038 -0.070581
121060000 2003-11-02T15:45:35.817468 306 1446480454.977867 1446480455.048702 -0.070835
121080000 2003-11-02T21:18:55.817464 306 1446500455.108276 1446500455.179366 -0.071090
121100000 2003-11-03T02:52:15.817461 307 1446520455.238685 1446520455.310029 -0.071344
121120000 2003-11-03T08:25:35.817458 307 1446540455.369095 1446540455.440693 -0.071599
121140000 2003-11-03T13:58:55.817455 307 1446560455.499504 1446560455.571357 -0.071853
